bar_id,bar_pub_name,borough,building,address,zip,phone,latitude,longitude,score,grade,grade_dt
50084061,11TH ST BAR,Manhattan,510,EAST   11 STREET,10009,2129823929,40.728215152107,-73.981281738153,12,A,2022-01-20
41704440,12 CORAZONES RESTAURANT & BAR,Queens,8622,ROOSEVELT AVENUE,11372,7182055575,40.748077703935,-73.879558020348,11,A,2020-01-09
50062669,AMELIE WINE BAR,Manhattan,566,AMSTERDAM AVENUE,10024,4153104853,40.788614973424,-73.974341872062,12,A,2019-10-01
50012221,ANDALUCIA BAR & LOUNGE,Brooklyn,1336,BUSHWICK AVENUE,11207,9173184044,40.685877611825,-73.911808358656,9,A,2019-05-23
50098091,BAGEL PUB,Brooklyn,313,36 STREET,11232,9292763266,40.655265945841,-74.006004316239,12,A,2019-12-24
40512297,BARRACUDA BAR,Manhattan,275,WEST   22 STREET,10011,2126458613,40.744388817752,-73.998394052353,13,A,2019-10-24
50033748,BARRY'S BOOTCAMP FUEL BAR,Manhattan,1,YORK ST,10013,6465695310,40.721077397195,-74.005754128297,2,A,2019-10-18
50009539,BLACKSTONE BAR AND GRILL,Bronx,3713,RIVERDALE AVENUE,10463,3473466004,40.887204217532,-73.907135161301,4,A,2018-05-03
50000910,BRAZEN FOX KITCHEN AND BAR,Manhattan,106,3 AVENUE,10003,2123531063,40.732703702279,-73.987616534622,11,A,2018-06-12
40917772,BUCKLEY'S BAR & RESTAURANT,Brooklyn,2926,AVENUE S,11229,7189984222,40.605041557071,-73.94291563627,4,A,2019-10-15
40829164,BUNGALOW BAR & RESTAURANT,Queens,377,BEACH   92 STREET,11693,7189452100,40.588756636847,-73.8171305239,13,A,2022-03-09
41692125,CENTER BAR,Manhattan,10,COLUMBUS CIRCLE,10019,2128239482,40.767808491195,-73.982266967297,5,A,2019-05-15
40367240,CHARLIES SPORTS BAR,Queens,4408,60TH ST. - STORE,,7184781903,0.0,0.0,11,A,2020-01-25
41130782,DEJA VU LOUNGE & BAR,Queens,18025,LINDEN BOULEVARD,11434,6462563483,40.692144768472,-73.765935758636,4,A,2018-01-19
50044654,GANTRY BAR & KITCHEN,Queens,4702,VERNON BLVD,11101,7187376309,40.745334475836,-73.953235579504,13,A,2022-04-29
41450143,GATO VERDE SPORTS BAR,Queens,8214,ROOSEVELT AVENUE,11372,7182052959,40.747642816857,-73.88370200061,13,A,2022-01-31
40393832,GLEN PATRICK'S PUB,Queens,5373,65 PLACE,11378,7184298334,40.729251976809,-73.900223013324,9,A,2022-01-05
41405616,LAS TAINAS BAR & RESTAURANT,Brooklyn,347,BROADWAY,11211,7182188890,40.707732242191,-73.955931151404,9,A,2019-05-30
41644180,MANHATTAN TERRACE BAR,Queens,110-00,ROCKAWAY BOULEVARD,11420,2122153542,40.677664571164,-73.828757893149,0,A,2018-06-08
41188824,MAX BRENNER CHOCOLATE BAR,Manhattan,841,BROADWAY,10003,6464678803,40.734235588132,-73.990896210912,12,A,2019-11-25
50098470,MAYA'S SNACK BAR,Brooklyn,83,GRAHAM AVENUE,11206,3472277532,40.704361317492,-73.942725666009,9,A,2022-05-17
40513164,MCGEES PUB,Manhattan,240,WEST   55 STREET,10019,2129573536,40.764945783499,-73.982751471017,12,A,2022-01-31
41605185,MERMAID SPORTS BAR,Queens,3106,31 STREET,11106,3476425133,40.763887034267,-73.923837651492,7,A,2019-05-16
50061190,METLIFE COFFEE BAR,Manhattan,200,PARK AVE,10017,9173092522,40.754155038895,-73.976556932062,2,A,2019-10-25
41599083,MO'S BAR,Brooklyn,80,LAFAYETTE AVENUE,11217,7187972849,40.687160375382,-73.974759666594,13,A,2019-04-18
41532568,NICOLE KELLY PUB,Queens,6210,WOODHAVEN BOULEVARD,11374,9292080046,40.726664095183,-73.870454424005,10,A,2019-02-27
50009442,NOUS ESPRESSO BAR,Manhattan,1150,AMSTERDAM AVENUE,10027,9176280283,40.807226024381,-73.960766902947,10,A,2019-05-08
50051743,ORCHARD BEACH SNACK BAR SECTION 10,Bronx,1,ORCHARD BEACH ROAD,10464,6462294471,40.865153252788,-73.80283849787,8,A,2019-06-15
40368223,OYSTER BAR,Manhattan,0,GRAND CENTRAL TERMINAL,10017,2124906650,40.752513822619,-73.977304639681,12,A,2019-06-19
41283023,PIERRE LOTI CAFE WINE BAR,Manhattan,53,IRVING PLACE,10003,2127775684,40.736030320451,-73.987283939649,9,A,2020-02-20
50072660,PROONG NOODLE BAR,Manhattan,347,1 AVENUE,10010,2124751564,40.735079541835,-73.979706555216,4,A,2019-06-04
41360464,SNACK BAR,Queens,1111,131 STREET,11356,7189396300,40.787492558158,-73.837350713923,10,A,2022-03-16
50000782,SOLACE BAR & GRILL,Manhattan,3496,BROADWAY,10031,2129260166,40.82498371787,-73.951488382054,7,A,2017-03-28
50001329,THE LONG ISLAND BAR,Brooklyn,110,ATLANTIC AVENUE,11201,7186258908,40.690808159112,-73.996466159306,11,A,2016-12-02
50057488,THREE BROTHERS BAR,Brooklyn,4910,3 AVENUE,11220,5163139785,40.648112334335,-74.014137093295,5,A,2018-04-19
41304210,TOMPKINS SQUARE BAR,Manhattan,110,AVENUE A,10009,2126149798,40.725874228518,-73.983649157445,10,A,2016-03-25
50017250,TRAVEL BAR,Brooklyn,520,COURT STREET,11231,3474539295,40.676049555305,-73.998947293621,4,A,2019-03-29
41505347,WHITE CROSS FISHING CLUB BAR & GRILL,Bronx,750,CLARENCE AVENUE,10465,7185977347,40.830418029296,-73.815748294021,5,A,2019-09-25
50046175,ZIBETTO ESPRESSO BAR,Manhattan,1221,AVENUE OF THE AMERICAS,10036,2123322648,40.759093865126,-73.982135738508,9,A,2022-05-23
50001062,ZZ CLAM BAR,Manhattan,169,THOMPSON STREET,10012,2122543800,40.727648512373,-74.000335540378,25,B,2018-03-16
50067022,A PASTA BAR,Manhattan,330,WEST BROADWAY,10013,6463015372,40.722106759214,-74.004008110129,13,A,2022-07-26
50110450,BAYA BAR,Brooklyn,64,LAFAYETTE AVENUE,11217,3474220062,40.687094632588,-73.975365458994,12,A,2021-08-13
50044627,BEER PUB (BRIDGE PUB),Manhattan,4,PENN PLZ,10121,2124656273,40.750654836632,-73.991944239076,0,A,2017-03-16
40545741,BERK'S BAR,Manhattan,21,EAST   52 STREET,10022,2127545031,40.759424737802,-73.975414408462,3,A,2019-11-21
41655832,BIA BAR & GRILL,Brooklyn,67,SOUTH    6 STREET,11249,7183841264,40.71120504067,-73.965938460077,24,B,2018-03-03
40635294,BICHEIROS BAR,Queens,94-10,JAMAICA AVENUE,11421,9174638885,40.694079161422,-73.850951053176,5,A,2018-12-06
40988156,BIDDY'S PUB,Manhattan,301,EAST   91 STREET,10128,2125344785,40.78091025387,-73.9490616211,13,A,2020-02-04
50081964,C Lounge Restaurant & Hookah Bar,Manhattan,14,AVENUE C,10009,9176393396,40.721095183906,-73.981016782804,12,A,2019-04-02
41479157,CHEAP SHOTS SPORTS BAR and LOUNGE,Queens,149-05,UNION TURNPIKE,11367,7189690070,40.718650667287,-73.813608990643,8,A,2017-04-03
41688139,Corona Bar,Brooklyn,620,ATLANTIC AVENUE,11217,9176186310,40.683446896895,-73.975691312176,0,A,2017-01-25
50066073,EL MORDISCO RESTAURANT & SPORT BAR,Queens,85-14,ROOSEVELT AVENUE,11372,3476360596,40.747936377933,-73.880900849924,9,A,2019-09-18
50054404,EL NUEVO JOBO RESTAURANT & BAR,Manhattan,3915,BROADWAY,10032,2127401616,40.83823358363,-73.941836578938,2,A,2019-11-25
50073403,EL TEQUILAZO RESTAURANT & BAR,Queens,17237,HILLSIDE AVE,11432,6462584663,40.712174192147,-73.788954404572,10,A,2019-01-07
41301857,FIESTA CAFE BAR,Bronx,4640,3 AVENUE,10458,7187332211,40.856413417701,-73.891001303829,12,A,2019-09-13
40748959,IONA'S BAR,Brooklyn,180,GRAND STREET,11211,7183848300,40.71431874209,-73.960886730903,11,A,2020-01-15
50051556,JORDAN SNACK BAR AND BURGER,Manhattan,4419,BROADWAY,10040,3476146804,40.855778671661,-73.933112787657,12,A,2020-03-06
50000330,LAKE STREET BAR,Brooklyn,706,MANHATTAN AVENUE,11222,7186090005,40.725780231297,-73.951925269573,7,A,2022-03-22
41176438,LAS CAMELIAS BAR & RESTAURANT,Bronx,1802,WESTCHESTER AVENUE,10472,7187941827,40.831920561212,-73.866147212835,13,A,2018-02-16
50087446,LEO'S RESTAURANT AND SPORTS BAR,Queens,8419,ROOSEVELT AVE,11372,7186852665,40.747857720371,-73.881810474986,2,A,2020-01-02
41293936,MOMOFUKU NOODLE BAR,Manhattan,171,1 AVENUE,10003,2127777773,40.729096661567,-73.98420400185,10,A,2017-01-05
40380592,MONTERO BAR & GRILL,Brooklyn,73,ATLANTIC AVENUE,11201,6467294129,40.691247359648,-73.997987861076,0,A,2018-02-09
40891377,MUG-Z'S SPORTS BAR,Bronx,2476,ARTHUR AVENUE,10458,9172995546,40.857221132493,-73.886126927921,13,A,2019-05-31
50072786,PARRILLA LATINA SPORTS BAR,Bronx,614,MELROSE AVENUE,10455,7189935894,40.817610849158,-73.917056012909,23,B,2022-02-02
41455211,PARSONS ALE HOUSE,Queens,7908,PARSONS BOULEVARD,11366,7183804500,40.720743322338,-73.809292040454,12,A,2018-06-18
41703394,PIONEERS BAR & LOUNGE,Manhattan,134,WEST   29 STREET,10001,2127142222,40.747114039331,-73.991190383844,9,P,2019-07-22
41688103,PRESS DINING & BEER ROOM,Brooklyn,620,ATLANTIC AVENUE,11217,9176186310,40.683446896895,-73.975691312176,2,A,2018-06-06
50054114,PROVA PIZZA BAR,Manhattan,89,EAST   42 STREET,10017,2129720385,40.752093933162,-73.977604354379,21,B,2019-11-22
40615672,Playwright Celtic Pub,Manhattan,732,8 AVENUE,10036,2123548404,40.759393827978,-73.988203542079,11,A,2019-04-03
50080597,"QUAD CINEMA, QUAD BAR",Manhattan,34,WEST   13 STREET,10011,2122552243,40.735819584525,-73.995359590907,12,A,2019-10-08
50001916,REFINERY LOBBY BAR,Manhattan,63,WEST   38 STREET,10018,8477859617,40.751765717808,-73.984628109205,10,A,2019-05-21
41519432,SAN MATTEO PIZZA ESPRESSO BAR,Manhattan,1739,2 AVENUE,10128,2124266943,40.780342483894,-73.949957542423,11,A,2018-12-19
41244494,SCHNITZI SCHNITZEL BAR,Brooklyn,1299,CONEY ISLAND AVENUE,11230,7183384015,40.625935625381,-73.965384139372,13,A,2022-01-24
50037509,SLAUGHTERED LAMB PUB,Manhattan,182,WEST    4 STREET,10014,2127273350,40.732490264391,-74.001832977903,31,C,2020-03-02
50037509,SLAUGHTERED LAMB PUB,Manhattan,182,WEST    4 STREET,10014,2127273350,40.732490264391,-74.001832977903,13,A,2019-01-28
50005732,SNACK BAR,Manhattan,679,RIVERSIDE DRIVE,10031,2122341023,40.827111090442,-73.951960177271,9,A,2017-12-11
41104596,STADIUM PIZZA BAR RESTAURANT,Bronx,113115,EAST  157 STREET,,9176319444,0.0,0.0,13,A,2018-05-25
41175648,TRINITY PLACE BAR & RESTAURANT,Manhattan,115,BROADWAY,10006,2129640939,40.708623998921,-74.010997521565,12,A,2022-04-18
50076870,WESTSIDE WOK-KONATA SUSHI BAR,Manhattan,691,AMSTERDAM AVENUE,10025,2122222373,40.792448724959,-73.971519817808,41,C,2019-11-12
50088542,ALEXIS CARIBBEAN CUISINE / ALEXIS JUICE BAR,Queens,162-10,JAMAICA AVENUE,11432,7185233200,40.704356175082,-73.797595670547,11,A,2019-03-28
50098771,ANTOJITOS JUICE BAR,Bronx,3748,THIRD AVENUE,10456,3472844013,40.836156807707,-73.902725490616,9,A,2021-09-29
50008090,ARTS AND CRAFTS BEER PARLOR,Manhattan,26,WEST    8 STREET,10011,6466785263,40.732685128085,-73.997409287405,7,A,2019-09-24
50065412,BIA RESTAURANT & BAR,Queens,27112,UNION TPKE,11040,7183474422,40.751897671992,-73.702721121037,10,A,2019-10-03
50000726,BILL'S BAR AND BURGER DOWNTOWN,Manhattan,85,WEST STREET,10006,2128943800,40.70966931174,-74.014929307453,13,A,2019-11-26
50112621,BON BON JUICE BAR & GRILL,Manhattan,334,AUDUBON AVENUE,10033,2015984639,40.849133050825,-73.932053195828,8,A,2022-05-09
50057195,CAT SPORTS PUB,Manhattan,96,GREENWICH STREET,10006,9173272832,40.708135159507,-74.013525878099,9,A,2022-05-10
41265425,CHILI'S GRILL & BAR,Queens,8016,COOPER AVENUE,11385,7183664272,40.709445142254,-73.869568238062,18,B,2019-06-06
50052589,CONGEE VILLAGE RESTAURANT & BAR OF FLUSHING,Queens,3636,PRINCE ST,11354,7188889799,40.761391727105,-73.832895224737,12,A,2018-09-18
50044587,CRAFT BEER GARDEN,Manhattan,4,PENN PLZ,10121,2124656302,40.750654836632,-73.991944239076,0,A,2019-05-30
50056343,DAVIES ROTI SHOP AND SMOOTHIE BAR,Queens,12707,ROCKAWAY BLVD,11420,7186411769,40.675179349225,-73.810554841229,10,A,2022-01-19
41655185,DIVE BAR LOUNGE,Manhattan,667,10 AVENUE,10036,6464498604,40.762690690821,-73.993256769183,12,A,2019-05-06
50093888,EL TRI MX RESTAURANT & BAR CORP,Queens,9912,NORTHERN BLVD,11368,7184249600,40.75723668772,-73.869261329814,13,A,2019-12-04
40711118,ESPERANTO RESTAURANT BAR AND JUGO,Manhattan,145,AVENUE C,10009,2125056559,40.725373721239,-73.977920034758,14,B,2017-12-18
50093631,GO DETOX JUICE BAR & GRILL,Queens,8824,VAN WYCK EXPY,11418,3474444414,40.702099150325,-73.816692186999,10,A,2019-09-05
41528838,GOOD BEER,Manhattan,422,EAST    9 STREET,10009,2126774836,40.727696767033,-73.983746123561,11,A,2022-04-07
50019025,GREY DOLPHIN SPORTS BAR & LOUNGE,Queens,22320,LINDEN BLVD,11411,7189492321,40.694220837543,-73.73726668417,10,A,2018-05-21
40674838,HI LIFE BAR & GRILL,Manhattan,477,AMSTERDAM AVENUE,10024,2127877199,40.785585236733,-73.976534989596,5,A,2016-05-21
50012056,JORA RESTAURANT AND BAR,Queens,4746,11TH ST,11101,7183922033,40.744103925746,-73.951085568312,2,A,2019-09-19
41682808,JOSIE'S BAR,Manhattan,520,EAST    6 STREET,10009,2122289532,40.725171515811,-73.983284940046,10,A,2022-07-20
41234608,LA ESCUELITA NUEVA BAR LOUNGE,Queens,78-07,ROOSEVELT AVENUE,11372,9294904813,40.747265052539,-73.887470490588,12,A,2022-08-10
50008656,LA GUALACENA BAR & RESTAURANT,Brooklyn,178,WYCKOFF AVENUE,11237,7184561002,40.702135144446,-73.91577203594,5,A,2020-01-02
41544565,MCDERMOTT'S PUB,Bronx,2634,EAST TREMONT AVENUE,10461,7184924490,40.842948739491,-73.846257440927,7,A,2020-01-21
40365075,MCSORLEY'S OLD ALE HOUSE,Manhattan,15,EAST    7 STREET,10003,2122542570,40.728584000789,-73.989536765481,5,A,2020-01-03
50070624,PARK SLOPE ALE HOUSE,Brooklyn,356,6 AVENUE,11215,3362870165,40.670536613424,-73.981860345891,12,A,2019-05-23
40717234,PINE BAR & GRILL,Bronx,1634,EASTCHESTER ROAD,10461,7183190900,40.84527746261,-73.84509543926,12,A,2018-03-27
50006102,PINO WINE BAR,Manhattan,156,EAST   33 STREET,10016,6463036060,40.7454876763,-73.979663674365,17,B,2017-12-26
41215525,PORTER HOUSE BAR & GRILL,Manhattan,10,COLUMBUS CIRCLE,10019,2128239500,40.767808491195,-73.982266967297,9,A,2018-02-13
50035409,PRIMA SARABELLA BAR RESTAURANT,Queens,4108,GREENPOINT AVE,11104,7187864646,40.740059766314,-73.923846950565,9,A,2018-02-16
50035307,RAZOR'S BAR & LOUNGE,Brooklyn,87,CENTRAL AVENUE,11206,6466898572,40.700654100071,-73.929669743105,15,B,2017-06-29
41088825,SENECA FIESTA COFFEE BAR,Queens,603,SENECA AVENUE,11385,7183666011,40.704046433633,-73.909775308705,7,A,2018-04-27
41639887,SIGNATURE CAFE AND BAR,Manhattan,480,WEST   42 STREET,10036,2127272424,40.759397068878,-73.994971705433,5,A,2019-09-05
50104228,SOUTH SLOPE RESTAURANT & BAR,Brooklyn,486,5 AVENUE,11215,9175006558,40.667743184397,-73.987502476841,18,P,2021-08-31
50116980,SPRING TAI FUSION & BAR,Queens,9640,QUEENS BLVD,11374,3476523728,40.729669689514,-73.861132508419,12,A,2021-12-06
40561340,SUGAR BAR,Manhattan,254,WEST   72 STREET,10023,2125790222,40.779322902488,-73.983357952919,12,A,2020-01-24
50004905,TARROS BAR,Queens,111-13,ROOSEVELT AVENUE,11368,3478088170,40.751667576824,-73.85553902395,12,A,2018-02-17
50033492,TEDDY'S BAR & GRILL,Brooklyn,96,BERRY STREET,11249,7183849787,40.719269406542,-73.958336915049,12,A,2020-03-07
50046674,THE LOWERY BAR & KITCHEN,Queens,4302,43RD AVE,11104,9292080054,40.745190535044,-73.920979192678,6,A,2017-01-31
50046674,THE LOWERY BAR & KITCHEN,Queens,4302,43RD AVE,11104,9292080054,40.745190535044,-73.920979192678,11,A,2019-01-30
50034079,THE RED DOORS BAR AND GRILL,Brooklyn,1205,SURF AVENUE,11224,6468530044,40.575542063246,-73.979892002978,4,Z,2022-08-01
50036483,THE RIDGEWOOD ALE HOUSE,Queens,5738,MYRTLE AVE,11385,7184564495,40.700472069547,-73.902260639969,7,A,2018-01-22
41582631,TINY'S AND THE BAR UPSTAIRS,Manhattan,135,WEST BROADWAY,10013,2123741137,40.716751492059,-74.00823201583,10,A,2017-08-15
50011981,The Jar Bar,Queens,4506,48TH AVE,11377,7187849616,40.739382087652,-73.920217476186,7,A,2022-04-08
41059712,AMICI BAR,Queens,7311,88 STREET,11385,7188694828,40.708779208213,-73.863394464812,2,A,2019-04-18
50037434,ART CAFE + BAR,Brooklyn,884,PACIFIC STREET,11238,7188572522,40.680320486956,-73.964706830362,12,A,2019-04-04
41254923,AYZA CAFE & WINE BAR,Manhattan,11,WEST   31 STREET,10001,2127142992,40.746830889626,-73.986643076461,9,A,2020-03-16
41688500,"BARCLAYS 40, 40 CLUB BAR",Brooklyn,620,ATLANTIC AVENUE,11217,9176186310,40.683446896895,-73.975691312176,0,A,2017-01-25
41627949,BLUE BAR LOBBY (ALGONQUIN HOTEL),Manhattan,59,WEST   44 STREET,10036,2128406800,40.755547576189,-73.981754088561,43,C,2019-11-20
41470093,BLUTOS PUB,Queens,45-03,162 STREET,11358,7184602526,40.755959019254,-73.804574266844,11,A,2017-05-11
50007742,BOOTLEG BAR,Brooklyn,1438,MYRTLE AVENUE,11237,3477156307,40.698919261854,-73.917132121619,11,A,2019-11-21
40964282,BUTTERMILK BAR,Brooklyn,577,5 AVENUE,11215,7187886297,40.664833957733,-73.989914468197,9,A,2019-01-03
41265425,CHILI'S GRILL & BAR,Queens,8016,COOPER AVENUE,11385,7183664272,40.709445142254,-73.869568238062,5,A,2019-12-18
50077419,CHINA BAR,Queens,13348,37TH AVE,11354,7186619818,40.760717132012,-73.833319266317,10,A,2019-09-20
50079526,CITY BEER,Manhattan,200,EAST   39 STREET,10016,2125342337,40.748813559439,-73.975714286802,12,A,2022-02-09
40604207,"CITY ISLAND DINER , SNUG BAR",Bronx,304,CITY ISLAND AVENUE,10464,7188859559,40.847047038568,-73.786406764151,12,A,2022-02-28
50067482,"CLEO RESTAURANT, YOURS TRULY BAR & LOUNGE",Manhattan,444,PARK AVENUE SOUTH,10016,2124810200,40.744697739719,-73.983081533353,5,A,2018-03-06
50056941,CRUDO BAR,Manhattan,306,WEST   13 STREET,10014,6468961404,40.739217644363,-74.003438986216,7,A,2019-08-29
41066767,DALTON'S BAR & GRILL,Manhattan,611,9 AVENUE,10036,2122455511,40.759358470861,-73.991961230799,12,A,2022-03-30
41432143,DALY'S PUB,Queens,3186,31 STREET,11106,7186062561,40.762529102737,-73.92493660746,12,A,2019-01-23
40368577,DENNY'S PUB,Brooklyn,106,BEVERLY ROAD,11218,7184352156,40.642931856285,-73.978869881609,12,A,2017-07-27
50103090,EL NOPAL RESTAURANT & JUICE BAR,Brooklyn,631,5 AVENUE,11215,7185412732,40.663247599022,-73.991424979508,13,A,2021-10-04
40936721,EL PAISA BAR,Queens,87-05,NORTHERN BOULEVARD,11372,7184295622,40.756066005526,-73.880554183405,12,A,2019-10-18
41640858,EL PORTON BAR & MEXICAN RESTAURANT,Bronx,576,SOUTHERN BOULEVARD,10455,7184503399,40.812469831941,-73.902908360435,11,A,2019-03-28
41594796,EXTRA BAR CAFE,Brooklyn,153,AVENUE U,11223,7182660107,40.596383013354,-73.978636210838,12,A,2022-08-01
41209948,FOURTH AVENUE PUB,Brooklyn,76,4 AVENUE,11217,7186432273,40.68224548037,-73.97978398887,8,A,2020-02-25
50059563,FULTON ALE HOUSE,Brooklyn,1446,FULTON STREET,11216,7184503038,40.68000694417,-73.942732241742,7,A,2019-10-07
40972759,GATE WAY BEER GARDEN,Brooklyn,3162,FULTON STREET,11208,7182353251,40.681878052404,-73.878362045668,12,A,2019-04-24
41416092,GUADALUPE BAR AND GRILL,Manhattan,597,WEST  207 STREET,10034,2123041083,40.867243898022,-73.920913140154,13,A,2018-07-27
50085952,HEALTHY GREEN JUICE BAR,Manhattan,65,NASSAU STREET,10038,6464389048,40.709343332753,-74.008609828903,5,A,2019-05-08
40388225,HOLLAND BAR,Manhattan,532,9 AVENUE,10018,2125024609,40.756800469512,-73.993798799698,18,B,2019-09-04
41282799,HUCKLEBERRY BAR,Brooklyn,588,GRAND STREET,11211,7182188555,40.711209427329,-73.948307108225,13,A,2018-11-23
50043865,HUNGRY GHOST COFFEE BAR AND CAFE AT TISCH,Manhattan,721,BROADWAY,10003,2022706688,40.729292444103,-73.993512725375,12,A,2019-09-10
41105572,KABU BAR & LOUNGE,Queens,8509,NORTHERN BOULEVARD,11372,7184298113,40.755873021753,-73.882388156304,12,A,2019-11-07
40994918,KEY BAR,Manhattan,432,EAST   13 STREET,10009,2124783021,40.73028760212,-73.982237301472,7,A,2019-12-06
40942443,LIBRARY BAR,Manhattan,353,WEST   57 STREET,10019,2125546303,40.767342185515,-73.984350131038,17,B,2019-10-23
41380675,MAMA RAO'S RESTAURANT & BAR,Brooklyn,6408,11 AVENUE,11219,7187452269,40.629119186904,-74.005436344434,12,A,2019-05-23
50082616,"MEGAN'S BAR AND KITCHEN, KEVIN'S PUB",Manhattan,7,WEST   45 STREET,10036,2128692225,40.755670815603,-73.980100910639,7,A,2019-12-17
41608360,MOMOFUKU MILK BAR UWS,Manhattan,561,COLUMBUS AVENUE,10024,2122560586,40.787291350008,-73.971568978116,9,A,2019-04-15
40399356,O'HANLON'S BAR,Queens,118-12,QUEENS BOULEVARD,11375,7185209550,40.714973720179,-73.83205611952,7,A,2021-08-20
40364389,OLD TOWN BAR & RESTAURANT,Manhattan,45,EAST   18 STREET,10003,2125296732,40.73759507351,-73.989647208522,12,A,2019-07-23
50100734,OMEGA SALAD BAR AND DELI,Manhattan,351,WEST  125 STREET,10027,7182381000,40.810857068175,-73.952795602284,11,A,2020-01-02
50053686,ONE BEDFORD BAR & BISTRO,Brooklyn,627,MANHATTAN AVENUE,11222,5166505595,40.723811769051,-73.950829938097,10,A,2018-03-01
40382802,PARNELL'S PUB,Manhattan,350,EAST   53 STREET,10022,2127531761,40.756238401752,-73.965958657687,33,C,2019-10-08
50035409,PRIMA SARABELLA BAR RESTAURANT,Queens,4108,GREENPOINT AVE,11104,7187864646,40.740059766314,-73.923846950565,9,A,2017-06-14
40945691,SANTA FE GRILL & BAR,Bronx,6025,BROADWAY,10471,7185695095,40.891439279555,-73.897396177997,2,A,2022-03-07
40945691,SANTA FE GRILL & BAR,Bronx,6025,BROADWAY,10471,7185695095,40.891439279555,-73.897396177997,7,A,2019-10-24
50015564,ST GEORGE TAVERN RESTAURANT & BAR,Manhattan,103,WASHINGTON STREET,10006,2122409868,40.708450716651,-74.014279788237,10,A,2019-12-17
41328516,SUTTON BAR ROOM,Manhattan,1074,1 AVENUE,10022,2129809850,40.759264698077,-73.962210256696,9,A,2019-06-06
41468852,TIJUANA SPORTS BAR,Brooklyn,472,KINGS HIGHWAY,11223,7183391002,40.60420708179,-73.972461129994,3,A,2019-06-22
50097658,U BAR & RESTAURANT,Brooklyn,1114-1116,AVENUE U,11223,3475876843,40.598324395012,-73.96093333574,10,A,2019-12-06
50060648,WEST WINE BAR,Brooklyn,67,WEST STREET,11222,9179091087,40.728654033054,-73.959081492437,12,A,2021-07-30
50076870,WESTSIDE WOK-KONATA SUSHI BAR,Manhattan,691,AMSTERDAM AVENUE,10025,2122222373,40.792448724959,-73.971519817808,11,A,2019-02-06
40513184,ACE BAR,Manhattan,531,EAST    5 STREET,10009,2129798476,40.724504576151,-73.983552084448,4,A,2019-11-01
50044876,ARTS AND CRAFTS BEER PARLOR,Manhattan,1135,AMSTERDAM AVENUE,10025,9176756835,40.806647016836,-73.961160981905,7,A,2019-06-19
40512297,BARRACUDA BAR,Manhattan,275,WEST   22 STREET,10011,2126458613,40.744388817752,-73.998394052353,7,A,2021-08-04
50102397,BAYA BAR,Brooklyn,9417,3 AVENUE,11209,9178982222,40.617759281802,-74.033372516581,7,A,2020-01-09
50040892,BEST CHOICE CARIBBEAN RESTAURANT AND JUICE BAR,Bronx,3973,BRONXWOOD AVENUE,10466,7187982002,40.88586548621,-73.854783366137,12,A,2019-01-09
