bar_pub_name,borough,building,address,zip,phone,latitude,longitude
SERVICE BAR 6,Queens,110-00,ROCKAWAY BOULEVARD,11420,7182153311,40.677664571164,-73.828757893149
SERVICE BAR 7,Queens,110-00,ROCKAWAY BOULEVARD,11420,6465881074,40.677664571164,-73.828757893149
SERVICE BAR 8,Queens,110-00,ROCKAWAY BOULEVARD,11420,7182153308,40.677664571164,-73.828757893149
SHERPA RESTAURANT BAR & SUSHI,Queens,6514,ROOSEVELT AVE,11377,9293280105,40.746084151958,-73.898544800686
SHOWTIME BAR & LOUNGE,Queens,11912,101ST AVE,11419,9293207408,40.690008794172,-73.825743969617
SINGH'S ROTI SHOP & BAR,Queens,13118,LIBERTY AVENUE,11419,7183235990,40.690175209373,-73.814597593544
SIZZLE SHAWARMA & FALAFEL BAR,Queens,18615,UNION TPKE,11366,7184874696,40.728708033748,-73.782706853084
SNACK BAR,Queens,1111,131 STREET,11356,7189396300,40.787492558158,-73.837350713923
SNOWDONIA PUB,Queens,34-55,32 STREET,11106,3477305783,40.758457283533,-73.927114215638
SOHO KTV & BAR,Queens,3202,LINDEN PL,11354,7183581115,40.767565933016,-73.831861614228
SONEROS NIGHT CLUB BAR,Queens,9202,CORONA AVE,11373,9177498127,40.74243201622,-73.872217204617
SPORTS MANIA BAR & GRILL,Queens,14367,243 STREET,11422,7185259521,40.660686354583,-73.739053665576
SPOT DESSERT BAR,Queens,3916,PRINCE ST,11354,7184828712,40.75947767553,-73.832243080099
SPRING TAI FUSION & BAR,Queens,9640,QUEENS BLVD,11374,3476523728,40.729669689514,-73.861132508419
SUENOS AMERICANO BAR RESTAURANT,Queens,3514/16,JUNCTION BLVD,,7185330028,0.0,0.0
SUNDOWN BAR,Queens,6838,FOREST AVE,11385,9179666078,40.702697091134,-73.901106857355
SVL BAR,Queens,3018B,ASTORIA BLVD,11102,7188046957,40.770223933985,-73.91874710506
TACOS MORELOS BAR & RESTAURANT,Queens,9413,37TH AVE,11372,3478320193,40.750952572955,-73.872944299306
TARROS BAR,Queens,111-13,ROOSEVELT AVENUE,11368,3478088170,40.751667576824,-73.85553902395
TAUROS BAR AND RESTAURANT,Queens,10802,JAMAICA AVE,11418,7186076287,40.695611566561,-73.83936441511
THE #1 NATURAL JUICE BAR & CAFE,Queens,685,SENECA AVENUE,11385,3476478201,40.70305423706,-73.90809596864
THE BARONESS BAR,Queens,4718,VERNON BLVD,11101,7182551336,40.744947518794,-73.953369381544
THE COURTYARD ALE HOUSE,Queens,4018,QUEENS BOULEVARD,11104,7187294601,40.743762555159,-73.924001490719
THE DART SPORTS BAR,Queens,8318,PARSONS BOULEVARD,11432,7182911894,40.715270326351,-73.807698905887
THE END ZONE BAR,Queens,14944,14 AVENUE,11357,7187469654,40.788521011422,-73.815044928394
THE HARBOR LIGHT PUB,Queens,12918,NEWPORT AVE,11694,7184742202,40.577739257325,-73.849303762943
THE HUNTRESS BAR,Queens,2403,41ST AVE,11101,7186852922,40.752574351969,-73.93973885061
THE LAVISH BAR & LOUNGE,Queens,11469,FARMERS BLVD,11412,5167361721,40.696335495875,-73.761669193317
THE LOWERY BAR & KITCHEN,Queens,4302,43RD AVE,11104,9292080054,40.745190535044,-73.920979192678
THE RANCH RESTAURANT & BAR,Queens,13401,LIBERTY AVENUE,11419,7182062333,40.691440043507,-73.812596337596
THE RIDGEWOOD ALE HOUSE,Queens,5738,MYRTLE AVE,11385,7184564495,40.700472069547,-73.902260639969
THE ROOFTOP BAR AT THE ROCKAWAY HOTEL,Queens,10810,ROCKAWAY BEACH DR,11694,15169724872,40.581403770332,-73.829873267008
THE TEN BAR,Queens,15408,NORTHERN BLVD,11354,9179224537,40.764640250426,-73.810851723619
TICS BAR AND RESTAURANT,Queens,12517,ROCKAWAY BLVD,11420,9293540118,40.675347077442,-73.812403794187
TIJUANA RESTAURANT BAR,Queens,6401,ROOSEVELT AVE,11377,6463426161,40.74595908488,-73.899901960432
TIME TEQUILA BAR CAFE,Queens,675A,SENECA AVE,11385,3477407385,40.703180669702,-73.90831219169
TIPSYS BAR & LOUNGE,Queens,10607,JAMAICA AVE,11418,9294998799,40.695319948508,-73.840850879315
TOMATO KARAOKE BAR,Queens,4118,162ND ST,11358,9179130320,40.761085089035,-73.803898577402
TRES CORONAS BAR,Queens,5323,ROOSEVELT AVENUE,11377,7186513564,40.744560332792,-73.911214308043
TROPIX BAR & LOUNGE,Queens,95-32,QUEENS BOULEVARD,11374,7182750024,40.730528891992,-73.863494030958
TRUE COLORS BAR,Queens,7915,ROOSEVELT AVENUE,11372,9174434360,40.747368382852,-73.886485048502
TURKISH GRILL RESTAURANT & BAR,Queens,4203,QUEENS BOULEVARD,11104,7183923838,40.74357474109,-73.922255032914
TUTTO CALCIO ESPRESSO BAR,Queens,1244,CLINTONVILLE ST,11357,7187674444,40.790154436747,-73.811847922287
The Jar Bar,Queens,4506,48TH AVE,11377,7187849616,40.739382087652,-73.920217476186
Twist Bar & Lounge,Queens,12705,111TH AVE,11420,7183743439,40.682552218057,-73.814142940568
UMI SUSHI BAR & TERIYAKI GRILL,Queens,9605,METROPOLITAN AVENUE,11375,7182613483,40.711320460396,-73.856322969913
UP ESPRESSO BAR,Queens,1431,150TH ST,11357,3472298605,40.788073885823,-73.813515002603
VALDES HOUSE BAR RESTAURANT,Queens,9109,31ST AVE,11369,3478853498,40.760133240618,-73.877474980516
VALERIO JUICE BAR,Queens,1439,COLLEGE POINT BLVD,11356,7183584232,40.784646897726,-73.845778701698
VANESSA BAR & LOUNGE,Queens,11012,JAMAICA AVE,11418,3477850400,40.696460154188,-73.837735933572
VERONICA'S BAR,Queens,3404,36 AVENUE,11106,7182551886,40.755380471352,-73.927215050923
VESTA TRATTORIA & WINE BAR,Queens,21-02,30 AVENUE,11102,7185455550,40.769782471136,-73.927610819047
Viva La Heights Bar,Queens,7813,ROOSEVELT AVE,11372,9175016171,40.747267758356,-73.887430786663
WALL STREET BAR & LOUNGE,Queens,13310,CROSSBAY BLVD,11417,7184873313,40.674981723015,-73.843268154742
WALSH'S PUB,Queens,6867,FRESH POND RD,11385,7184971216,40.703457871286,-73.895457711744
WEEKENDER BILLIARD & BAR,Queens,4146,54TH ST,11377,3476565237,40.744021961967,-73.910702571139
WEST BAR & LOUNGE,Queens,13322,SPRINGFIELD BLVD,11413,9293821885,40.680756472112,-73.752772807239
WHARF BAR AND GRILL,Queens,416,BEACH  116 STREET,11694,7184748807,40.581635473579,-73.838231988773
WILD ORCHID BAR & LOUNGE,Queens,11148,LEFFERTS BLVD,11420,3479609997,40.680197478702,-73.821223307209
WINCHESTERS PUB,Queens,23312,HILLSIDE AVENUE,11427,7184648230,40.733433871716,-73.736544971539
WINDIES RESTAURANT AND BAR,Queens,216-06,JAMAICA AVENUE,11428,7187369414,40.717552014212,-73.738696693074
WINNERS BAR,Queens,8267,BROADWAY,11373,7185050403,40.741735906203,-73.880854236881
"WORLD BEAN, VELOCITY BAR (EC2)",Queens,,JFK INTERNATIONAL AIRPORT,11430,3472665314,40.648312826068,-73.788281497594
YARDS BAR & GRILL,Queens,2632,SKILLMAN AVE,11101,9179751495,40.744052622948,-73.941197347469
YER MAN'S IRISH PUB,Queens,7026,88 STREET,11385,7188944442,40.710534819371,-73.864830060204
YERAS RESTAURANT SPORTS BAR,Queens,8609,NORTHERN BLVD,11372,3472424251,40.755970874769,-73.881456730746
YES CHEF WINE BAR,Queens,4410,30TH AVE,11103,6466372531,40.762291808038,-73.911623762085
YOUNG'S DESSERT BAR,Queens,3802,PRINCE ST,11354,3473998981,40.760079266791,-73.832577264084
290 WILD BAR,Staten Island,290,WILD AVENUE,10314,7186988811,40.587008050513,-74.19135787554
ACHILLES WINE AND COCKTAIL BAR,Staten Island,2590,HYLAN BOULEVARD,10306,9179217345,40.56901758277,-74.111202259041
BAYA BAR,Staten Island,2381,HYLAN BOULEVARD,10306,7182335035,40.573039798354,-74.107177451
BAYA BAR,Staten Island,6833,AMBOY ROAD,10309,9172328239,40.519047451128,-74.229790819766
BAYA BAR,Staten Island,416,FOREST AVENUE,10301,7182850148,40.630834886167,-74.103296836665
BESOS RESTAURANT BAR & LOUNGE,Staten Island,31,CORSON AVENUE,10301,7185248594,40.638138289276,-74.079848370882
BUDDY'S WONDER BAR,Staten Island,17,HARRISON AVENUE,10302,7184429768,40.636755420817,-74.134937047229
CASTELTON CORNERS PUB,Staten Island,1815,VICTORY BOULEVARD,10314,7188871908,40.61301198173,-74.123698245336
CHILI'S GRILL & BAR,Staten Island,1497,RICHMOND AVENUE,10314,7186970883,40.611622676182,-74.159561099323
CUCUMBER SUSHI & SALAD BAR,Staten Island,5834,AMBOY ROAD,10309,7189661118,40.526110177111,-74.201981207597
EL POLLO RESTAURANT AND BAR,Staten Island,558560,RICHMOND ROAD,,7188154928,0.0,0.0
HOT SHOTZ SPORTS BAR,Staten Island,6319,AMBOY ROAD,10309,7182270057,40.523542936331,-74.215965409295
ITALIANISSIMO RESTAURANT CAFE BAR,Staten Island,107,MCCLEAN AVENUE,10305,7184424442,40.59837822577,-74.065450853269
JOE BROADWAY'S BILLIARDS AND SPORTS PUB,Staten Island,2178,FOREST AVENUE,10303,7187279194,40.626698822555,-74.162212688275
LA BOTTIGLIA BAR & RESTAURANT,Staten Island,293,PORT RICHMOND AVENUE,10302,9293640505,40.634358168368,-74.135829303893
LATINOS BAR,Staten Island,2030,RICHMOND TERRACE,10302,9296248480,40.640204912071,-74.13081115756
LORENZOS BAR & GRILL (HILTON GARDEN),Staten Island,1100,SOUTH AVENUE,10314,7184772400,40.612466807787,-74.175435897897
MAX'S ES-CA RESTAURANT AND BAR,Staten Island,1559,RICHMOND ROAD,10304,7189805006,40.591523381513,-74.100960224684
MI TIERRA MEXICAN RESTAURANT & BAR,Staten Island,31,CORSON AVENUE,10301,6462966124,40.638138289276,-74.079848370882
MILLER'S ALE HOUSE,Staten Island,2883,RICHMOND AVENUE,10314,7184470112,40.57592016823,-74.169792335024
NAIJA BAR & GRILL,Staten Island,1144,HYLAN BOULEVARD,10305,9173923212,40.598596163537,-74.080906396483
O'NEILL'S RESTAURANT & BAR,Staten Island,1614,FOREST AVENUE,10302,7182734481,40.624740606259,-74.142466856347
PARADISE ISLAND RESTAURANT AND TIKI BAR,Staten Island,225,ELLIS STREET,10307,8458273460,40.514789699494,-74.248434473464
PLAY SPORTS BAR,Staten Island,2,SNEDEN AVENUE,10312,7189843700,40.540512101004,-74.177163916824
RALPH'S SPORTS BAR,Staten Island,1571,RICHMOND ROAD,10304,7187148805,40.591366938246,-74.100949185531
RICHMOND COUNTY COUNTRY CLUB - POOL SNACK BAR,Staten Island,135,FLAGG PLACE,10304,7183510600,40.58793589848,-74.104072714536
ROMANCE BAR AND RESTAURANT,Staten Island,163,VAN PELT AVENUE,10303,7188164844,40.632393027869,-74.155175908046
RUSTY'S BAR,Staten Island,879,FOREST AVENUE,10310,7182735501,40.628813473443,-74.11874524858
SEPPE PIZZA BAR,Staten Island,7,NAVY PIER COURT,10304,7187273773,40.628820681268,-74.074386447581
SOFIA'S GUAC BAR,Staten Island,2655,RICHMOND AVENUE,10314,9293082324,40.582297419955,-74.169052592685
THE BEER GARDEN,Staten Island,1883,VICTORY BOULEVARD,10314,7188768900,40.612797508378,-74.126557622709
THE BURRITO BAR RESTAURANT,Staten Island,585,FOREST AVENUE,10310,7188159200,40.630132621599,-74.108793422244
W'S BAR AND RESTAURANT,Staten Island,7001,AMBOY ROAD,10307,7189489412,40.515842237008,-74.233502136328
ZIOTOTO RESTAURANTE & BAR,Staten Island,86,PAGE AVENUE,10309,7183170373,40.522058872316,-74.23500942815
